event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff
UFC 226,paul felder,mike perry,Blue,Welterweight,0,Men,Decision - Split,3,3,300,Marc Goddard,0,56,120,0.46,64,128,0.5,0,1,0,0,0,45,17,6,39,180.34,70.31,177.8,Orthodox,3.7,3.44,0.44,0.28,0.48,0.64,0.2,0.29,0,62,110,0.56,66,114,0.58,2,3,0.66,0,0,182,14,8,32,177.8,77.11,180.34,Orthodox,4.32,5.16,0.47,0.4,0.52,0.78,0.2,0.81,0,-6,10,-0.1,-2,14,-0.08,-2,-2,-0.66,0,0,-137,3,-2,7,2.539999999999992,-6.8,-2.54,-0.62,-1.72,-0.03,-0.12,-0.04,-0.14,0,-0.52
UFC Fight Night,mike perry,max griffin,Blue,Welterweight,0,Men,Decision - Unanimous,3,3,300,Andrew Glenn,0,45,110,0.4,45,110,0.41,1,4,0.25,0,0,78,14,8,32,177.8,77.11,180.34,Orthodox,4.32,5.16,0.47,0.4,0.52,0.78,0.2,0.81,1,78,168,0.46,81,171,0.47,0,1,0,0,0,24,20,10,38,180.34,77.11,193.04,Orthodox,3.92,3.81,0.49,0.41,0.57,0.68,0.3,1.45,-1,-33,-58,-0.06,-36,-61,-0.06,1,3,0.25,0,0,54,-6,-2,-6,-2.54,0,-12.7,0.4000000000000003,1.35,-0.02,-0.01,-0.05,0.1,-0.1,-0.64
UFC Fight Night,edson barboza,kevin lee,Blue,Lightweight,0,Men,TKO - Doctor's Stoppage,5,5,138,Keith Peterson,0,51,106,0.48,64,119,0.54,0,1,0,0,0,10,24,11,38,180.34,65.77,190.5,Orthodox,4.18,4.34,0.45,0.5,0.57,0.75,0.1,0.48,0,142,241,0.58,233,344,0.68,4,9,0.44,0,0,901,18,8,31,175.26,77.11,195.58,Orthodox,3.88,3.6,0.42,0.43,0.5,0.75,0.8,3.18,0,-91,-135,-0.1,-169,-225,-0.14,-4,-8,-0.44,0,0,-891,6,3,7,5.0800000000000125,-11.34,-5.08,0.2999999999999998,0.7399999999999998,0.03,0.07,0.07,0,-0.7,-2.7
UFC Fight Night,josh emmett,jeremy stephens,Blue,Featherweight,0,Men,KO/TKO,2,5,95,Dan Miragliotta,1,18,40,0.45,21,43,0.49,0,0,0,0,0,21,19,4,39,167.64,65.77,177.8,Orthodox,4.04,4.61,0.36,0.37,0.61,0.46,0.1,0.91,1,24,57,0.42,24,57,0.42,0,0,0,0,0,9,28,19,37,175.26,65.77,180.34,Orthodox,3.17,3.05,0.4,0.38,0.58,0.65,0.4,1.16,0,-6,-17,0.03,-3,-14,0.07,0,0,0,0,0,12,-9,-15,2,-7.62,0,-2.54,0.8700000000000001,1.5600000000000005,-0.04,-0.01,0.03,-0.19,-0.3,-0.25
UFC 224,jacare souza,kelvin gastelum,Blue,Middleweight,0,Men,Decision - Split,3,3,300,Leon Roberts,0,64,115,0.55,78,129,0.6,1,9,0.11,1,1,208,26,10,44,185.42,83.91,182.88,Orthodox,2.53,2.83,0.47,0.39,0.62,0.57,1.3,2.57,1,53,145,0.36,57,149,0.38,0,0,0,0,0,35,18,9,32,175.26,77.11,180.34,Southpaw,3.55,3.23,0.41,0.3,0.58,0.59,0.1,0.96,-1,11,-30,0.19,21,-20,0.2199999999999999,1,9,0.11,1,1,173,8,1,12,10.159999999999997,6.799999999999997,2.539999999999992,-1.02,-0.4,0.06,0.09,0.04,-0.02,1.2,1.61
UFC Fight Night,thiago santos,eryk anders,Red,Light Heavyweight,0,Men,KO/TKO,3,5,300,Marc Goddard,0,100,152,0.65,115,167,0.69,1,1,1,0,1,112,22,11,40,187.96,92.99,193.04,Orthodox,3.72,2.57,0.48,0.33,0.53,0.65,0.1,0.88,0,32,67,0.47,34,69,0.49,6,10,0.6,1,0,353,16,8,36,185.42,83.91,190.5,Southpaw,3.41,4.17,0.47,0.26,0.5,0.79,0.1,1.79,0,68,85,0.18,81,98,0.1999999999999999,-5,-9,0.4,-1,1,-241,6,3,4,2.5400000000000205,9.079999999999998,2.539999999999992,0.31,-1.6,0.01,0.07,0.03,-0.14,0,-0.91
UFC 232,chad mendes,alexander volkanovski,Blue,Featherweight,0,Men,KO/TKO,2,3,254,Mark Smith,1,28,51,0.54,28,51,0.55,3,4,0.75,0,0,45,18,5,38,167.64,65.77,167.64,Orthodox,2.78,2.35,0.49,0.55,0.67,1,0.3,4.13,1,54,124,0.43,54,124,0.44,0,0,0,0,0,8,26,4,35,167.64,65.77,180.34,Orthodox,6.16,3.44,0.56,0.37,0.58,0.7,0.2,1.78,0,-26,-73,0.11,-26,-73,0.11,3,4,0.75,0,0,37,-8,1,3,0,0,-12.7,-3.38,-1.09,-0.07,0.18,0.09,0.3,0.1,2.35
UFC Fight Night,johnny eduardo,nathaniel wood,Blue,Bantamweight,0,Men,Submission,2,3,138,Kevin MacDonald,0,37,88,0.42,37,88,0.42,0,1,0,0,0,3,28,13,45,170.18,61.23,180.34,Orthodox,2.95,3.22,0.39,0.2,0.63,0.58,0.4,0.22,0,33,97,0.34,33,97,0.34,0,0,0,1,0,41,20,6,30,167.64,65.77,175.26,Orthodox,5.91,4.22,0.5,0.48,0.56,0.7,0.5,1.74,0,4,-9,0.08,4,-9,0.08,0,1,0,-1,0,-38,8,7,15,2.5400000000000205,-4.54,5.0800000000000125,-2.96,-1,-0.11,-0.28,0.07,-0.12,-0.1,-1.52
UFC 230,shane burgos,kurt holobaugh,Red,Featherweight,0,Men,Submission,1,3,131,Yves Lavigne,0,17,24,0.7,17,24,0.71,0,0,0,1,0,0,15,3,33,180.34,65.77,190.5,Orthodox,7.4,6.78,0.52,0.44,0.56,0.91,0.4,0.43,1,21,51,0.41,26,57,0.46,0,0,0,0,0,13,21,8,37,180.34,70.31,177.8,Orthodox,4.37,4.07,0.43,0.36,0.48,0.46,0.9,0.71,-1,-4,-27,0.29,-9,-33,0.2499999999999999,0,0,0,1,0,-13,-6,-5,-4,0,-4.54,12.699999999999989,3.03,2.71,0.09,0.08,0.08,0.45,-0.5,-0.28
UFC 220,dustin ortiz,alexandre pantoja,Red,Flyweight,0,Men,Decision - Unanimous,3,3,300,Dan Miragliotta,0,36,80,0.45,92,147,0.63,7,12,0.58,0,2,290,19,8,35,165.1,56.7,165.1,Orthodox,2.94,2.17,0.44,0.36,0.56,0.52,0.1,3.01,0,19,49,0.38,49,79,0.62,1,1,1,2,2,438,27,5,33,165.1,56.7,170.18,Orthodox,4.32,3.9,0.49,0.48,0.5,0.67,1,2.2,0,17,31,0.07,43,68,0.01,6,11,-0.42,-2,0,-148,-8,3,2,0,0,-5.08,-1.38,-1.73,-0.05,-0.12,0.06,-0.15,-0.9,0.8099999999999996
UFC Fight Night,carlos condit,alex oliveira,Blue,Welterweight,0,Men,Submission,2,3,197,Chris Tognoni,0,12,18,0.66,42,49,0.86,1,1,1,1,1,171,32,14,39,187.96,77.11,190.5,Orthodox,3.66,2.67,0.39,0.46,0.55,0.38,1,0.59,0,9,23,0.39,22,37,0.59,3,3,1,1,0,224,22,12,36,180.34,77.11,193.04,Orthodox,2.99,2.55,0.51,0.38,0.46,0.63,0.6,2.35,0,3,-5,0.27,20,12,0.27,-2,-2,0,0,1,-53,10,2,3,7.620000000000003,0,-2.54,0.6699999999999999,0.1200000000000001,-0.12,0.08,0.09,-0.25,0.4,-1.76
UFC Fight Night,donald cerrone,yancy medeiros,Red,Welterweight,0,Men,KO/TKO,1,5,298,Herb Dean,3,28,57,0.49,28,57,0.49,0,1,0,0,0,21,36,17,40,185.42,70.31,185.42,Orthodox,4.41,4.48,0.46,0.33,0.53,0.73,1.2,1.16,0,25,79,0.31,26,80,0.32,0,0,0,0,0,17,15,8,36,177.8,70.31,190.5,Orthodox,4.36,5.67,0.37,0.5,0.47,0.73,0.7,0.33,3,3,-22,0.18,2,-23,0.1699999999999999,0,1,0,0,0,4,21,9,4,7.619999999999976,0,-5.08,0.05,-1.19,0.09,-0.17,0.06,0,0.5,0.8299999999999998
UFC Fight Night,jared gordon,joaquim silva,Blue,Lightweight,0,Men,KO/TKO,3,3,159,Rob Hinds,0,116,194,0.59,149,228,0.65,3,8,0.37,0,0,265,20,6,35,175.26,70.31,172.72,Orthodox,5.39,3.4,0.57,0.4,0.57,0.62,0,1.95,0,95,191,0.49,121,218,0.56,1,1,1,2,0,39,13,5,35,172.72,70.31,175.26,Southpaw,3.61,4.51,0.41,0.6,0.54,0.64,0.7,0.45,0,21,3,0.1,28,10,0.09,2,7,-0.63,-2,0,226,7,1,0,2.539999999999992,0,-2.54,1.7799999999999998,-1.11,0.1599999999999999,-0.2,0.03,-0.02,-0.7,1.5
UFC Fight Night,dennis bermudez,andre fili,Blue,Featherweight,0,Men,Decision - Split,3,3,300,Kevin MacDonald,0,103,196,0.52,133,227,0.59,1,11,0.09,0,0,191,17,9,37,167.64,70.31,167.64,Orthodox,4.42,3.07,0.46,0.4,0.59,0.82,1.1,3.89,0,80,229,0.34,93,242,0.38,4,12,0.33,0,0,50,23,11,33,180.34,65.77,187.96,Orthodox,3.85,4.11,0.37,0.47,0.51,0.69,0.3,2.16,0,23,-33,0.18,40,-15,0.2099999999999999,-3,-1,-0.24,0,0,141,-6,-2,4,-12.7,4.540000000000006,-20.32,0.5699999999999998,-1.04,0.09,-0.07,0.08,0.13,0.8,1.73
UFC 221,jussier formiga,ben nguyen,Red,Flyweight,0,Men,Submission,3,3,103,Peter Hickmott,1,27,49,0.55,50,72,0.69,2,4,0.5,1,0,243,23,8,38,165.1,56.7,170.18,Orthodox,1.42,2.34,0.39,0.35,0.64,0.87,0.6,1.82,0,21,65,0.32,37,82,0.45,0,0,0,0,0,55,16,8,35,165.1,56.7,165.1,Switch,3.51,3.01,0.4,0.33,0.59,0.63,1,0.25,1,6,-16,0.23,13,-10,0.2399999999999999,2,4,0.5,1,0,188,7,0,3,0,0,5.0800000000000125,-2.09,-0.67,-0.01,0.02,0.05,0.24,-0.4,1.57
UFC 220,daniel cormier,volkan oezdemir,Red,UFC Light Heavyweight Title,1,Men,KO/TKO,2,5,120,Kevin MacDonald,0,32,61,0.52,84,113,0.74,2,3,0.66,1,0,103,22,3,45,180.34,106.59,182.88,Orthodox,4.25,2.92,0.52,0.44,0.54,0.8,0.4,1.83,0,38,82,0.46,42,86,0.49,0,0,0,0,0,7,19,7,34,187.96,92.99,190.5,Orthodox,4.59,3.92,0.47,0.33,0.55,0.8,0.1,0.57,0,-6,-21,0.06,42,27,0.25,2,3,0.66,1,0,96,3,-4,11,-7.62,13.600000000000009,-7.62,-0.34,-1,0.05,0.1099999999999999,-0.01,0,0.3,1.2600000000000002
UFC Fight Night,sara mcmann,marion reneau,Blue,Women's Bantamweight,0,Women,Submission,2,3,220,Kevin MacDonald,0,9,49,0.18,76,120,0.63,2,5,0.4,0,0,311,13,6,43,167.64,61.23,167.64,Orthodox,2.26,1.92,0.46,0.65,0.47,0.5,0.5,4.38,0,23,39,0.58,37,55,0.67,0,0,0,1,0,7,9,8,46,167.64,61.23,172.72,Orthodox,3.2,3.52,0.41,0.63,0.59,0.5,0.8,0.62,0,-14,10,-0.4,39,65,-0.04,2,5,0.4,-1,0,304,4,-2,-3,0,0,-5.08,-0.94,-1.6,0.05,0.02,-0.12,0,-0.3,3.76
UFC Fight Night,claudio puelles,felipe silva,Red,Lightweight,0,Men,Submission,3,3,143,Osiris Maia,0,16,49,0.32,16,49,0.33,2,7,0.28,1,0,88,13,4,27,177.8,70.31,182.88,Southpaw,1.56,2.78,0.49,0.36,0.46,0.6,1.2,3.17,1,70,130,0.53,103,171,0.6,1,1,1,0,0,172,8,2,39,182.88,70.31,195.58,Orthodox,5.4,1.8,0.5,1,0.59,0.71,0,1,-1,-54,-81,-0.21,-87,-122,-0.27,1,6,-0.72,1,0,-84,5,2,-12,-5.08,0,-12.7,-3.84,0.9799999999999998,-0.01,-0.64,-0.13,-0.11,1.2,2.17
UFC 225,rafael dos anjos,colby covington,Blue,UFC Interim Welterweight Title,1,Men,Decision - Unanimous,5,5,300,Herb Dean,0,105,198,0.53,130,223,0.58,3,6,0.5,0,0,134,32,16,39,172.72,70.31,177.8,Southpaw,3.48,3.21,0.47,0.35,0.6,0.55,0.6,1.95,0,99,296,0.33,142,346,0.41,7,18,0.38,0,0,757,17,4,36,180.34,77.11,182.88,Orthodox,3.88,2.98,0.38,0.44,0.55,0.67,0.2,3.79,0,6,-98,0.2,-12,-123,0.1699999999999999,-4,-12,0.12,0,0,-623,15,12,3,-7.62,-6.8,-5.08,-0.4,0.2299999999999999,0.09,-0.09,0.05,-0.12,0.3999999999999999,-1.84
UFC Fight Night,kurt holobaugh,raoni barcelos,Blue,Featherweight,0,Men,KO/TKO,3,3,89,Herb Dean,0,102,226,0.45,130,256,0.51,1,3,0.33,0,0,38,21,8,37,180.34,70.31,177.8,Orthodox,4.37,4.07,0.43,0.36,0.48,0.46,0.9,0.71,1,82,146,0.56,95,160,0.59,3,4,0.75,0,0,155,18,5,36,170.18,61.23,170.18,Orthodox,5.22,4.79,0.51,0.32,0.61,0.85,0.6,1.86,-1,20,80,-0.11,35,96,-0.08,-2,-1,-0.42,0,0,-117,3,3,1,10.159999999999997,9.080000000000004,7.620000000000003,-0.85,-0.72,-0.08,0.04,-0.13,-0.39,0.3,-1.15
UFC 227,thiago santos,kevin holland,Red,Middleweight,0,Men,Decision - Unanimous,3,3,300,Mike Beltran,0,69,153,0.45,81,167,0.49,3,7,0.42,1,0,577,22,11,40,187.96,92.99,193.04,Orthodox,3.72,2.57,0.48,0.33,0.53,0.65,0.1,0.88,0,31,55,0.56,81,110,0.74,0,1,0,1,0,70,25,11,31,190.5,77.11,205.74,Orthodox,4.24,3.19,0.49,0.38,0.5,0.54,0.6,0.85,0,38,98,-0.11,0,57,-0.25,3,6,0.42,0,0,507,-3,0,9,-2.54,15.879999999999995,-12.7,-0.52,-0.62,-0.01,-0.05,0.03,0.1099999999999999,-0.5,0.03
UFC 231,alex oliveira,gunnar nelson,Blue,Welterweight,0,Men,Submission,2,3,257,Jerin Valel,0,36,49,0.73,52,69,0.75,0,2,0,0,1,186,22,12,36,180.34,77.11,193.04,Orthodox,2.99,2.55,0.51,0.38,0.46,0.63,0.6,2.35,0,11,11,1,20,20,1,2,5,0.4,1,0,282,19,5,35,180.34,77.11,182.88,Switch,1.84,3,0.61,0.59,0.49,0.66,1,1.9,0,25,38,-0.27,32,49,-0.25,-2,-3,-0.4,-1,1,-96,3,7,1,0,0,10.159999999999997,1.15,-0.45,-0.1,-0.21,-0.03,-0.03,-0.4,0.4500000000000002
UFC 221,tyson pedro,saparbeg safarov,Red,Light Heavyweight,0,Men,Submission,1,3,234,Peter Hickmott,0,12,23,0.52,17,28,0.61,0,1,0,1,0,1,10,5,32,190.5,92.99,200.66,Orthodox,2.9,2.39,0.59,0.3,0.56,0.5,0.8,0.76,0,8,22,0.36,10,24,0.42,2,5,0.4,0,0,79,9,3,37,185.42,83.91,198.12,Orthodox,4.03,2.96,0.48,0.41,0.47,0.33,0,2.52,0,4,1,0.16,7,4,0.19,-2,-4,-0.4,1,0,-78,1,2,-5,5.0800000000000125,9.079999999999998,2.539999999999992,-1.13,-0.57,0.1099999999999999,-0.11,0.09,0.1699999999999999,0.8,-1.76
UFC Fight Night,sergio moraes,tim means,Red,Welterweight,0,Men,Decision - Split,3,3,300,Eduardo Herdy,0,87,192,0.45,89,195,0.46,0,1,0,0,0,0,14,6,41,182.88,77.11,182.88,Orthodox,2.42,3.73,0.42,0.38,0.59,0.75,0.4,1.2,1,129,274,0.47,136,282,0.48,0,0,0,0,0,82,33,15,40,187.96,77.11,190.5,Orthodox,5.1,3.65,0.49,0.42,0.6,0.65,0.2,1.16,-1,-42,-82,-0.02,-47,-87,-0.02,0,1,0,0,0,-82,-19,-9,1,-5.08,0,-7.62,-2.68,0.08,-0.07,-0.04,-0.01,0.1,0.2,0.04
UFC Fight Night,valentina shevchenko,priscila cachoeira,Red,Women's Flyweight,0,Women,Submission,2,3,265,Mario Yamasaki,0,95,113,0.84,230,254,0.91,2,2,1,2,0,512,23,4,36,165.1,56.7,167.64,Southpaw,3.28,2.11,0.52,0.63,0.62,0.71,0.4,2.56,0,2,12,0.16,3,13,0.23,0,0,0,0,0,0,12,6,35,170.18,56.7,165.1,Orthodox,3.76,7.03,0.44,0.33,0.43,0.65,0,0.15,0,93,101,0.6799999999999999,227,241,0.68,2,2,1,2,0,512,11,-2,1,-5.08,0,2.539999999999992,-0.48,-4.92,0.08,0.3,0.19,0.06,0.4,2.41
UFC Fight Night,michelle waterson-gomez,cortney casey,Red,Women's Strawweight,0,Women,Decision - Split,3,3,300,Chris Tognoni,0,61,84,0.72,77,103,0.75,3,4,0.75,0,0,363,18,12,38,160.02,52.16,157.48,Orthodox,3.56,4.19,0.46,0.32,0.49,0.7,0.7,1.42,0,36,96,0.37,64,126,0.51,0,1,0,3,0,102,10,10,36,170.18,56.7,170.18,Orthodox,4.29,4,0.39,0.31,0.55,0.39,0.5,0.39,0,25,-12,0.35,13,-23,0.24,3,3,0.75,-3,0,261,8,2,2,-10.16,-4.54,-12.7,-0.73,0.1900000000000004,0.07,0.01,-0.06,0.3099999999999999,0.1999999999999999,1.0299999999999998
UFC 221,yoel romero,luke rockhold,Red,Middleweight,0,Men,KO/TKO,3,5,108,Marc Goddard,1,45,92,0.48,52,99,0.53,0,0,0,0,0,8,13,5,46,182.88,83.91,185.42,Southpaw,3.44,3.05,0.49,0.3,0.6,0.78,0,1.57,0,45,119,0.37,45,119,0.38,0,0,0,0,0,0,16,6,39,190.5,83.91,195.58,Southpaw,4.1,2.68,0.49,0.29,0.53,0.65,1,0.7,1,0,-27,0.1099999999999999,7,-20,0.15,0,0,0,0,0,8,-3,-1,7,-7.62,0,-10.16,-0.66,0.3699999999999996,0,0.01,0.07,0.13,-1,0.8700000000000001
UFC 227,alex perez,jose torres,Red,Flyweight,0,Men,KO/TKO,1,3,226,Frank Trigg,1,84,162,0.51,88,166,0.53,0,3,0,0,0,3,24,8,32,167.64,56.7,165.1,Orthodox,4.12,3.14,0.46,0.44,0.59,0.82,1,2.26,0,29,76,0.38,30,77,0.39,0,0,0,0,0,0,8,1,31,162.56,56.7,165.1,Orthodox,4.37,9.84,0.36,0.33,0.5,0.75,0,1.28,1,55,86,0.13,58,89,0.14,0,3,0,0,0,3,16,7,1,5.079999999999984,0,0,-0.25,-6.7,0.1,0.1099999999999999,0.09,0.07,1,0.9799999999999998
UFC 224,john lineker,brian kelleher,Red,Bantamweight,0,Men,KO/TKO,3,3,223,Leon Roberts,2,102,233,0.43,113,244,0.46,0,0,0,1,0,67,31,9,33,160.02,61.23,170.18,Orthodox,5.36,4.27,0.4,0.58,0.56,0.67,0.6,0.56,0,50,137,0.36,58,147,0.39,1,6,0.16,0,0,43,24,15,37,167.64,61.23,167.64,Switch,3.39,4.64,0.41,0.41,0.54,0.6,0.7,1.74,2,52,96,0.07,55,97,0.07,-1,-6,-0.16,1,0,24,7,-6,-4,-7.62,0,2.5400000000000205,1.97,-0.37,-0.01,0.1699999999999999,0.02,0.07,-0.1,-1.18
UFC Fight Night,steven peterson,brandon davis,Blue,Featherweight,0,Men,Decision - Unanimous,3,3,300,Dan Miragliotta,0,73,286,0.25,82,296,0.28,1,10,0.1,0,0,108,19,11,33,177.8,65.77,177.8,Orthodox,4.76,5.94,0.4,0.26,0.53,0.64,0.7,1.42,0,114,285,0.4,119,291,0.41,0,1,0,0,0,39,14,10,33,177.8,61.23,182.88,Orthodox,4.68,4.62,0.35,0.42,0.58,0.57,0.1,0.74,0,-41,1,-0.15,-37,5,-0.13,1,9,0.1,0,0,69,5,1,0,0,4.539999999999999,-5.08,0.08,1.3200000000000005,0.05,-0.16,-0.05,0.07,0.6,0.6799999999999999
UFC 220,dan ige,julio arce,Blue,Featherweight,0,Men,Decision - Unanimous,3,3,300,Kevin MacDonald,0,35,113,0.3,36,116,0.31,1,13,0.07,0,0,76,18,7,32,170.18,65.77,180.34,Orthodox,3.76,3.52,0.45,0.26,0.57,0.58,0.3,1.06,0,72,201,0.35,87,216,0.4,0,0,0,0,0,44,18,6,34,170.18,65.77,177.8,Southpaw,4.38,3.1,0.36,0.3,0.68,0.95,0.4,0.49,0,-37,-88,-0.05,-51,-100,-0.09,1,13,0.07,0,0,32,0,1,-2,0,0,2.539999999999992,-0.62,0.4199999999999999,0.09,-0.04,-0.11,-0.37,-0.1,0.5700000000000001
UFC 222,ashley yoder,mackenzie dern,Blue,Women's Strawweight,0,Women,Decision - Split,3,3,300,Chris Tognoni,1,52,142,0.36,73,165,0.44,0,0,0,0,0,42,8,9,36,170.18,52.16,175.26,Southpaw,3.42,4.13,0.39,0.27,0.47,0.66,0.6,1.09,0,70,143,0.48,76,149,0.51,1,6,0.16,1,0,350,13,5,31,162.56,52.16,160.02,Orthodox,3.31,4.09,0.4,0.15,0.51,0.28,1.3,0.79,1,-18,-1,-0.12,-3,16,-0.07,-1,-6,-0.16,-1,0,-308,-5,4,5,7.620000000000003,0,15.23999999999998,0.1099999999999998,0.04,-0.01,0.12,-0.04,0.38,-0.7,0.3
UFC Fight Night,john makdessi,ross pearson,Red,Lightweight,0,Men,Decision - Unanimous,3,3,300,Yves Lavigne,0,131,261,0.5,134,265,0.51,0,0,0,0,0,0,18,9,38,172.72,70.31,172.72,Orthodox,5.52,4.15,0.49,0,0.68,0.86,0,0,0,79,224,0.35,81,226,0.36,0,2,0,0,0,18,20,16,39,172.72,70.31,175.26,Orthodox,3.68,4.09,0.4,0.35,0.62,0.75,0,0.74,0,52,37,0.15,53,39,0.15,0,-2,0,0,0,-18,-2,-7,-1,0,0,-2.54,1.8399999999999996,0.06,0.09,-0.35,0.06,0.1099999999999999,0,-0.74
UFC Fight Night,siyar bahadurzada,luan chagas,Red,Welterweight,0,Men,KO/TKO,2,3,160,Gary Copeland,1,33,64,0.51,61,94,0.65,1,1,1,0,0,100,24,8,39,180.34,77.11,185.42,Orthodox,2.91,3.23,0.4,0.61,0.49,0.62,0.3,1.32,0,11,37,0.29,31,58,0.53,0,1,0,0,1,154,15,3,30,182.88,77.11,190.5,Orthodox,4.16,3.19,0.47,0.12,0.62,0.85,0.3,0.32,1,22,27,0.22,30,36,0.12,1,0,1,0,-1,-54,9,5,9,-2.54,0,-5.08,-1.25,0.04,-0.07,0.49,-0.13,-0.23,0,1
UFC Fight Night,jarred brooks,jose torres,Blue,Flyweight,0,Men,KO/TKO,2,3,175,Dan Miragliotta,0,31,69,0.44,42,80,0.52,2,5,0.4,0,0,193,13,2,30,160.02,56.7,157.48,Switch,2.12,1.66,0.46,0.57,0.62,0.69,0.6,4.54,0,22,62,0.35,25,65,0.38,1,3,0.33,0,1,42,8,1,31,162.56,56.7,165.1,Orthodox,4.37,9.84,0.36,0.33,0.5,0.75,0,1.28,0,9,7,0.09,17,15,0.14,1,2,0.07,0,-1,151,5,1,-1,-2.54,0,-7.62,-2.25,-8.18,0.1,0.2399999999999999,0.12,-0.06,0.6,3.26
UFC Fight Night,tom duquesnoy,terrion ware,Red,Bantamweight,0,Men,Decision - Unanimous,3,3,300,Grant Waterman,0,67,153,0.43,70,156,0.45,0,3,0,0,0,5,16,2,30,170.18,61.23,172.72,Orthodox,3.83,5.3,0.45,0.25,0.62,0.46,0,0.42,0,85,267,0.31,108,295,0.37,2,6,0.33,0,0,88,17,9,37,172.72,61.23,180.34,Orthodox,4.02,6.07,0.32,0.22,0.5,0.44,0,0.5,0,-18,-114,0.12,-38,-139,0.08,-2,-3,-0.33,0,0,-83,-1,-7,-7,-2.54,0,-7.62,-0.19,-0.77,0.13,0.03,0.12,0.02,0,-0.08
UFC 226,michael chiesa,anthony pettis,Blue,Lightweight,0,Men,Submission,2,3,52,Herb Dean,0,12,26,0.46,19,35,0.54,2,6,0.33,0,0,158,18,7,36,185.42,77.11,190.5,Southpaw,1.87,1.7,0.4,0.5,0.54,0.6,1,3.33,0,9,22,0.4,13,26,0.5,0,0,0,2,0,64,24,10,37,177.8,70.31,182.88,Orthodox,3.05,3.44,0.47,0.5,0.54,0.6,1.1,0.61,0,3,4,0.06,6,9,0.04,2,6,0.33,-2,0,94,-6,-3,-1,7.619999999999976,6.799999999999997,7.620000000000003,-1.18,-1.74,-0.07,0,0,0,-0.1,2.72
UFC 221,rob wilkinson,israel adesanya,Blue,Middleweight,0,Men,KO/TKO,2,3,217,Steve Perceval,0,22,46,0.47,33,59,0.56,3,15,0.2,0,0,246,11,2,32,190.5,83.91,203.2,Orthodox,2.74,5.66,0.5,0.25,0.39,0,0,4.47,1,52,75,0.69,70,94,0.74,0,0,0,0,0,0,24,3,34,193.04,83.91,203.2,Switch,3.93,3.11,0.48,0.14,0.56,0.77,0.1,0.05,-1,-30,-29,-0.22,-37,-35,-0.18,3,15,0.2,0,0,246,-13,-1,-2,-2.54,0,0,-1.19,2.5500000000000003,0.02,0.1099999999999999,-0.17,-0.77,-0.1,4.42
UFC 220,thomas almeida,rob font,Blue,Bantamweight,0,Men,KO/TKO,2,3,144,Herb Dean,0,24,90,0.26,24,92,0.26,0,0,0,0,0,4,22,5,32,170.18,65.77,177.8,Southpaw,4.84,4.93,0.43,0.14,0.61,0.75,0,0.17,2,41,132,0.31,48,139,0.35,1,3,0.33,0,0,62,20,8,36,172.72,61.23,180.34,Orthodox,5.53,3.65,0.45,0.35,0.56,0.46,0.3,0.89,-2,-17,-42,-0.05,-24,-47,-0.09,-1,-3,-0.33,0,0,-58,2,-3,-4,-2.54,4.539999999999999,-2.54,-0.69,1.2799999999999998,-0.02,-0.21,0.05,0.29,-0.3,-0.72
UFC Fight Night,wilson reis,john moraga,Blue,Flyweight,0,Men,Decision - Unanimous,3,3,300,Nic Jones,0,12,61,0.19,61,127,0.48,8,16,0.5,0,0,463,23,10,39,162.56,56.7,165.1,Southpaw,1.83,3.04,0.29,0.42,0.55,0.47,0.6,5.15,0,46,91,0.5,69,116,0.59,0,0,0,1,2,42,19,7,40,167.64,56.7,167.64,Orthodox,2.57,2.55,0.43,0.23,0.56,0.44,1.1,0.62,0,-34,-30,-0.31,-8,11,-0.11,8,16,0.5,-1,-2,421,4,3,-1,-5.08,0,-2.54,-0.74,0.4900000000000002,-0.14,0.1899999999999999,-0.01,0.03,-0.5,4.53
